container_id,receptacle_model_id,assignment_date,last_updated_date,group_name,address,city,state,zip,neighborhood,dpw_division,council_district,ward,fire_zone,x,y
723,74,2018-04-09T10:29:11,2022-04-06T01:53:24,4th Division,1290 Mifflin Rd,Pittsburgh,Pennsylvania,15207,Lincoln Place,3,5,31,4-20,-79.91322,40.36995
729,74,2018-04-09T10:29:11,2022-04-06T01:30:23,3rd Division,1630 Fifth Avenue,Pittsburgh,Pennsylvania,15219,Bluff,3,6,1,2-4,-79.98301352,40.43840137
730,74,2018-04-09T10:29:11,2022-04-06T13:05:48,3rd Division,2400 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-5,-79.97185071,40.44560667
731,74,2018-04-09T10:29:11,2022-04-06T13:06:35,3rd Division,1833 Fifth Avenue,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,3,6,3,2-1,-79.97939,40.43838
732,74,2018-04-09T10:29:11,2022-04-06T13:04:19,3rd Division,2152 Wylie Avenue,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.97775,40.44563
733,74,2018-04-09T10:29:12,2022-04-06T13:16:22,3rd Division,901 Bryn Mawr Road,Pittsburgh,Pennsylvania,15219,Upper Hill,3,6,5,2-22,-79.95886002,40.45207951
736,74,2018-04-09T10:29:12,2022-04-06T01:41:22,3rd Division,205 Saline Street,Pittsburgh,Pennsylvania,15207,Greenfield,3,5,15,2-12,-79.94956404,40.42685031
737,74,2018-04-09T10:29:12,2022-04-06T02:35:24,3rd Division,2209 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,3,5,14,2-21,-79.92322469,40.43255846
738,74,2018-04-09T10:29:12,2022-04-06T01:50:21,1st Division,611 Second Avenue,Pittsburgh,Pennsylvania,15219,Central Business District,6,6,1,1-4,-79.99566209,40.43603822
739,74,2018-04-09T10:29:12,2022-04-06T01:53:21,1st Division,1425 Fifth Avenue,Pittsburgh,Pennsylvania,15219,Central Business District,6,6,3,2-4,-79.98524308,40.43863502
741,74,2018-04-09T10:29:12,2022-04-06T01:48:32,3rd Division,1624 Centre Ave,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,3,6,3,2-1,-79.98406897,40.44179335
742,74,2018-04-09T10:29:12,2022-04-06T13:00:22,2nd Division,7101 Hamilton Avenue,Pittsburgh,Pennsylvania,15208,Homewood South,2,9,13,3-17,-79.89950159,40.45514065
744,74,2018-04-09T10:29:12,2022-04-06T13:06:38,3rd Division,2203 Wylie Avenue,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.97659,40.44597
745,74,2018-04-09T10:29:12,2022-04-06T14:30:25,3rd Division,1209 Forbes Ave,Pittsburgh,Pennsylvania,15219,Bluff,3,6,1,2-4,-79.98848,40.43792
746,74,2018-04-09T10:29:12,2022-04-06T01:39:55,3rd Division,1500 Centre Ave,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,3,6,3,2-1,-79.98590355,40.44115435
747,74,2018-04-09T16:19:35,2022-04-06T01:57:24,3rd Division,601 Blessing Street,Pittsburgh,Pennsylvania,15213,Upper Hill,3,6,5,2-24,-79.95711591,40.45825835
749,74,2018-04-09T16:19:35,2022-04-06T01:55:22,2nd Division, East Busway,Pittsburgh,Pennsylvania,15206,Larimer,2,9,12,3-13,-79.91451,40.4586
751,74,2018-04-09T16:19:35,2022-04-06T01:59:49,2nd Division,514 Oakwood Street,Pittsburgh,Pennsylvania,15208,Homewood South,2,9,13,3-17,-79.88427021,40.44943953
752,74,2018-04-09T16:19:35,2022-04-06T01:56:22,3rd Division,3802 Acorn Street,Pittsburgh,Pennsylvania,15207,Greenfield,3,5,15,2-12,-79.94998134,40.42674028
753,74,2018-04-09T16:19:35,2022-04-06T02:00:23,2nd Division,6369 East Liberty Boulevard,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,12,3-10,-79.91605,40.46105
755,74,2018-04-09T16:19:35,2022-04-06T01:47:26,2nd Division,410 North Highland Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92332674,40.46454856
757,74,2018-04-09T16:19:35,2022-04-06T01:38:23,2nd Division,420 North Braddock Avenue,Pittsburgh,Pennsylvania,15208,Homewood South,2,9,13,3-17,-79.8926453,40.45064986
758,74,2018-04-09T16:19:35,2022-04-06T01:33:22,4th Division,94 S 9th St,Pittsburgh,Pennsylvania,15203,South Side Flats,3,3,17,4-2,-79.98987324,40.42798683
761,74,2018-04-09T16:19:36,2022-04-06T01:35:23,4th Division,2950 South Water Street,Pittsburgh,Pennsylvania,15203,South Side Flats,3,3,16,4-24,-79.96216,40.42706
762,74,2018-04-12T12:34:06,2022-04-05T13:25:21,4th Division,848 E Warrington Ave,Pittsburgh,Pennsylvania,15210,Allentown,5,3,18,4-6,-79.99193196,40.42173741
763,74,2018-04-13T13:16:54,2022-03-28T01:30:37,3rd Division,1824 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,3,5,14,2-21,-79.92297671,40.43612526
766,74,2018-04-13T13:16:54,2022-04-06T03:35:25,2nd Division,6425 Penn Avenue,Pittsburgh,Pennsylvania,15206,Larimer,2,9,12,3-13,-79.91720776,40.45742507
768,74,2018-04-13T13:16:54,2022-04-06T01:46:22,4th Division,1401 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Carrick,3,4,29,4-12,-79.98947549,40.40218794
769,74,2018-04-13T13:16:54,2022-04-06T01:43:21,2nd Division,6736 Reynolds Street,Pittsburgh,Pennsylvania,15206,Point Breeze,3,8,14,2-17,-79.91453318,40.45047425
771,74,2018-04-13T13:16:55,2022-04-06T13:07:23,4th Division,2714 Brownsville Rd,Pittsburgh,Pennsylvania,15227,Carrick,3,4,29,4-23,-79.97761858,40.38395816
773,74,2018-04-13T13:16:55,2022-04-06T01:39:24,3rd Division,4635 Centre Ave,Pittsburgh,Pennsylvania,15213,North Oakland,3,6,5,2-23,-79.95074489,40.45235375
774,74,2018-04-13T13:16:55,2022-04-05T13:26:28,3rd Division,1704 Shady Avenue,Pittsburgh,Pennsylvania,15217,Squirrel Hill North,3,5,14,2-18,-79.91944651,40.43818324
777,74,2018-04-13T13:16:55,2022-04-06T14:30:26,3rd Division,Sennott Street,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95635592,40.44093293
779,74,2018-04-13T13:16:55,2022-04-06T01:48:15,3rd Division,1648 Shady Avenue,Pittsburgh,Pennsylvania,15217,Squirrel Hill North,3,5,14,2-18,-79.91946002,40.43849266
782,74,2018-04-13T13:16:55,2022-04-06T16:35:23,3rd Division,1936 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,3,5,14,2-21,-79.922925,40.43514768
784,74,2018-04-13T13:16:55,2022-04-06T01:53:18,3rd Division,2211 Mahon Street,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.97617961,40.4453937
785,74,2018-04-13T13:16:55,2022-04-06T16:35:21,4th Division,2256 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Carrick,3,4,29,4-12,-79.98551694,40.38930638
787,74,2018-04-13T13:16:55,2022-04-06T01:53:24,4th Division,2201 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Carrick,3,4,29,4-12,-79.98649432,40.39123046
788,74,2018-04-13T13:16:55,2022-03-28T01:36:28,3rd Division,2120 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,3,5,14,2-21,-79.92312383,40.43314342
789,74,2018-04-13T13:16:56,2022-04-06T13:16:22,3rd Division,5849 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill North,3,5,14,2-18,-79.92101889,40.43811413
790,74,2018-04-13T13:16:56,2022-04-06T01:45:36,4th Division,1020 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,3,3,17,4-24,-79.98760405,40.4286735
791,74,2018-04-13T13:16:56,2022-04-06T01:42:20,4th Division,2336 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Carrick,3,4,29,4-12,-79.98483919,40.38817516
794,74,2018-04-13T13:16:56,2021-12-22T22:04:42,3rd Division,3845 Dawson Street,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-11,-79.95158597,40.4391617
795,74,2018-04-13T13:16:56,2022-01-26T01:45:41,2nd Division,6349-6387 Penn Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,12,3-13,-79.91844468,40.45830355
796,74,2018-04-13T13:16:56,2022-04-06T01:44:22,2nd Division,409 Gettysburg Street,Pittsburgh,Pennsylvania,15206,Point Breeze,3,8,14,2-17,-79.91470773,40.45049572
801,74,2018-04-13T13:16:56,2022-04-06T02:35:26,3rd Division,2017 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,3,5,14,2-21,-79.92282097,40.43415851
802,74,2018-04-13T13:16:56,2022-04-06T01:57:21,4th Division,830 E Warrington Ave,Pittsburgh,Pennsylvania,15210,Allentown,5,3,18,4-6,-79.9925,40.42177
804,74,2018-04-13T13:16:56,2022-04-06T01:58:22,5th Division,3272 Surban Street,Pittsburgh,Pennsylvania,15204,Sheraden,5,2,20,1-16,-80.05972,40.45847
805,74,2018-04-13T13:16:56,2022-04-06T03:35:27,1st Division,3912 Perrysville Ave,Pittsburgh,Pennsylvania,15214,Perry North,1,1,26,1-15,-80.01839,40.49007
806,74,2018-04-13T13:16:56,2022-04-06T06:30:19,3rd Division,5834 Forward Avenue,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,3,5,14,2-21,-79.92253689,40.42944161
807,74,2018-04-13T13:16:56,2022-03-22T01:50:35,5th Division,2901 Banksville Road,Pittsburgh,Pennsylvania,15216,Banksville,5,2,20,4-9,-80.04086,40.40325
808,74,2018-04-13T13:16:56,2022-04-06T01:58:38,1st Division,20 East General Robinson Street,Pittsburgh,Pennsylvania,15212,North Shore,6,1,22,1-20,-80.00408531,40.44825337
809,74,2018-04-13T13:16:57,2022-04-06T02:01:24,4th Division,503 Mountain Avenue,Pittsburgh,Pennsylvania,15210,St. Clair,3,3,16,4-8,-79.97719812,40.41143473
810,74,2018-04-13T13:16:57,2022-04-06T02:00:23,4th Division,804 E Warrington Ave,Pittsburgh,Pennsylvania,15210,Allentown,5,3,18,4-6,-79.99339134,40.42176611
813,74,2018-04-13T13:16:57,2022-03-22T01:55:17,4th Division,755 E Warrington Ave,Pittsburgh,Pennsylvania,15210,Allentown,5,3,18,4-6,-79.99385824,40.42176611
815,74,2018-04-13T13:16:57,2022-04-06T01:36:31,1st Division,4102 Perrysville Ave,Pittsburgh,Pennsylvania,15214,Perry North,1,1,26,1-15,-80.02196188,40.49286548
816,74,2018-04-16T13:37:07,2022-04-06T01:33:23,4th Division,1728 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,3,3,17,4-24,-79.9810591,40.42872284
817,74,2018-04-16T13:37:08,2022-04-06T01:36:22,4th Division,2010 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,3,3,17,4-24,-79.97704192,40.4285028
818,74,2018-04-16T13:37:08,2022-01-13T21:19:21,4th Division,2114 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,3,3,16,4-24,-79.97552599,40.4284026
819,74,2018-04-16T13:37:08,2022-04-06T01:55:21,4th Division,2134 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,3,3,16,4-24,-79.97475947,40.42834621
820,74,2018-04-16T13:37:08,2022-04-05T13:11:39,3rd Division,6428 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,3,5,14,2-18,-79.91632223,40.43798526
821,74,2018-04-16T13:37:08,2022-04-06T01:34:20,1st Division,1926 Rockledge Street,Pittsburgh,Pennsylvania,15212,Spring Hill-City View,1,1,26,1-11,-79.98982794,40.46671599
822,74,2018-04-16T13:37:08,2022-03-26T01:58:22,3rd Division,2609 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,3,5,14,2-21,-79.92356131,40.42987515
823,74,2018-04-16T13:37:08,2022-04-06T02:04:06,4th Division,1828 E Carson St,Pittsburgh,Pennsylvania,15203,South Side Flats,3,3,17,4-24,-79.97941,40.4286
824,74,2018-04-16T13:37:08,2022-04-06T01:44:22,3rd Division,1835 Centre Ave,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,3,6,3,2-1,-79.98181,40.44289
825,74,2018-04-16T13:37:08,2022-04-06T01:30:20,3rd Division,1850 Centre Ave,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,3,6,3,2-1,-79.98198764,40.44268739
826,74,2018-04-16T13:37:08,2022-04-06T01:49:27,3rd Division,2021 Centre Avenue,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.97975,40.44413
827,74,2018-04-16T13:37:08,2022-04-06T01:57:23,3rd Division,2101 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.97885112,40.44443947
828,74,2018-04-16T13:37:08,2022-04-06T01:55:23,3rd Division,1901 Centre Ave,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,3,6,3,2-1,-79.98114258,40.44303382
829,74,2018-04-16T13:37:08,2022-04-06T13:22:59,3rd Division,4613 Centre Ave,Pittsburgh,Pennsylvania,15213,North Oakland,3,6,5,2-23,-79.95165824,40.45207225
830,74,2018-04-16T13:37:08,2022-04-06T01:32:24,1st Division,1601 Brighton Rd,Pittsburgh,Pennsylvania,15212,California-Kirkbride,1,6,25,1-21,-80.01607293,40.45803306
831,74,2018-04-16T13:37:08,2022-04-06T01:36:23,3rd Division,4632 Centre Ave,Pittsburgh,Pennsylvania,15213,North Oakland,3,8,4,2-23,-79.95074339,40.45221789
832,74,2018-04-16T13:37:08,2022-04-06T02:03:24,3rd Division,2337 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-5,-79.97276068,40.44561285
833,74,2018-04-16T13:37:08,2022-04-06T13:29:26,3rd Division,4653 Centre Ave,Pittsburgh,Pennsylvania,15213,North Oakland,3,8,4,2-23,-79.9497479,40.45247203
835,74,2018-04-16T13:37:08,2022-04-06T01:38:15,4th Division,1400 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,3,3,17,4-24,-79.98403591,40.42876504
836,74,2018-04-16T13:37:08,2022-04-06T01:56:15,3rd Division,5836 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,3,5,14,2-18,-79.9214833,40.43801257
837,74,2018-04-16T13:37:09,2022-04-06T01:59:23,3rd Division,2909 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-5,-79.96503339,40.44886444
838,74,2018-04-16T13:37:09,2022-04-06T01:34:50,3rd Division,1901 Centre Ave,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,3,6,3,2-1,-79.98079242,40.44335221
839,74,2018-04-16T13:37:09,2022-04-05T13:04:22,3rd Division,5819 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,3,5,14,2-18,-79.9221667,40.4380278
843,74,2018-04-16T13:37:09,2022-04-06T13:01:20,3rd Division,2177 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.97642638,40.44537281
844,74,2018-04-16T13:37:09,2022-04-06T09:35:33,4th Division,1739 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,3,3,17,4-24,-79.98061,40.42884
845,74,2018-04-16T13:37:09,2022-04-06T01:49:20,4th Division,1122 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,3,3,17,4-24,-79.98657765,40.42868431
847,74,2018-04-16T13:37:09,2022-04-06T02:01:23,4th Division,146 Parkfield Street,Pittsburgh,Pennsylvania,15210,Carrick,3,4,29,4-23,-79.98948513,40.39119817
848,74,2018-04-16T13:37:09,2022-04-06T01:45:24,5th Division,996 Saw Mill Run Boulevard,Pittsburgh,Pennsylvania,15220,Duquesne Heights,5,2,19,4-1,-80.02058,40.42593
849,74,2018-04-16T13:37:09,2022-03-29T01:56:33,3rd Division,1839 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,3,5,14,2-21,-79.92280289,40.43627086
851,74,2018-04-17T13:22:43,2022-03-29T01:55:30,3rd Division,5802 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,3,5,14,2-18,-79.922795,40.43799587
852,74,2018-04-17T13:22:43,2022-04-06T01:51:16,3rd Division,14 Elmore Street,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.97733,40.44461
855,74,2018-04-17T13:22:43,2022-04-06T11:35:20,3rd Division,2209 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,3,5,14,2-21,-79.923,40.43262
856,74,2018-04-17T13:22:43,2022-03-27T01:53:26,3rd Division,5739 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,3,5,14,2-18,-79.92358725,40.43801348
857,74,2018-04-17T13:22:43,2022-04-06T01:47:17,3rd Division,5800 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill North,3,5,14,2-18,-79.92285754,40.43811273
858,74,2018-04-17T13:22:43,2022-04-06T01:41:22,3rd Division,2001 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.98030329,40.44375571
859,74,2018-04-17T13:22:43,2022-03-31T05:36:12,3rd Division,5800 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,3,5,14,2-18,-79.92318314,40.43801102
860,74,2018-04-17T13:22:43,2022-03-22T01:49:23,3rd Division,2137 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.97761235,40.44495995
861,74,2018-04-17T13:22:43,2022-04-06T01:34:17,3rd Division,1707 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,3,5,14,2-18,-79.92290067,40.43777601
863,74,2018-04-17T13:22:43,2022-03-29T01:54:35,3rd Division,2338 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,3,5,14,2-21,-79.92339,40.43002
864,74,2018-04-17T13:22:43,2022-04-02T13:32:48,3rd Division,1720 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,3,5,14,2-21,-79.92303573,40.43741382
865,74,2018-04-17T13:22:43,2022-03-22T02:01:21,5th Division,1 Poplar Street,Pittsburgh,Pennsylvania,15205,Westwood,5,2,28,1-18,-80.05326505,40.42785214
868,74,2018-04-17T13:22:44,2022-03-25T01:44:21,3rd Division,5822 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,3,5,14,2-18,-79.92197226,40.438003
870,74,2018-04-17T13:22:44,2022-03-28T13:10:38,3rd Division,5804 Forward Avenue,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,3,5,14,2-21,-79.92333228,40.42964697
872,74,2018-04-17T13:22:44,2022-04-05T13:13:27,3rd Division,1730 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,3,5,14,2-21,-79.92300948,40.43706966
873,74,2018-04-17T13:22:44,2022-04-06T13:08:19,3rd Division,5808 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,3,5,14,2-18,-79.92249217,40.4379991
874,74,2018-04-17T13:22:44,2022-04-06T01:58:22,5th Division,2418 Durbin Street,Pittsburgh,Pennsylvania,15205,Oakwood,5,2,28,1-19,-80.06716669,40.42591357
875,74,2018-04-17T13:22:44,2022-04-06T01:54:17,4th Division,1700 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,3,3,17,4-24,-79.98188628,40.42877209
876,74,2018-04-17T13:22:44,2022-04-06T10:35:23,3rd Division,2219 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,3,5,14,2-21,-79.92313,40.43219
877,74,2018-04-17T13:22:44,2022-04-06T01:48:23,4th Division,1832 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,3,3,17,4-24,-79.97929555,40.42861821
879,74,2018-04-17T13:22:44,2022-04-06T01:43:23,5th Division,1704 Noblestown Road,Pittsburgh,Pennsylvania,15205,Westwood,5,2,28,1-18,-80.0510889,40.43744084
880,74,2018-04-17T13:22:44,2022-04-06T15:40:25,4th Division,94 S 18th St,Pittsburgh,Pennsylvania,15203,South Side Flats,3,3,17,4-24,-79.98051,40.42849
881,74,2018-04-17T13:22:44,2022-04-06T01:53:22,4th Division,1933 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,3,3,17,4-24,-79.97771345,40.42853655
882,74,2018-04-17T15:33:33,2022-03-22T01:32:27,5th Division,2100 Noblestown Road,Pittsburgh,Pennsylvania,15205,Westwood,5,2,28,1-18,-80.05322,40.43112
883,74,2018-04-17T15:33:33,2022-04-06T01:58:46,5th Division,1603 Grandview Avenue,Pittsburgh,Pennsylvania,15211,Duquesne Heights,5,2,19,4-1,-80.02323778,40.44047766
884,74,2018-04-17T15:33:33,2022-04-06T13:08:24,3rd Division,2163 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.97687,40.44527
885,74,2018-04-17T15:33:33,2022-03-22T01:34:21,3rd Division,2145 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.97742951,40.44503378
886,74,2018-04-17T15:33:33,2022-04-06T01:58:21,2nd Division,238 Shady Avenue,Pittsburgh,Pennsylvania,15206,Shadyside,2,8,7,3-11,-79.92227439,40.45836177
887,74,2018-04-17T15:33:33,2022-04-06T01:39:17,3rd Division,2000 Centre Ave,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,3,6,5,2-1,-79.9802605,40.44363425
888,74,2018-04-17T15:33:33,2022-03-30T18:38:36,3rd Division,1688 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill North,3,8,14,2-18,-79.92309629,40.43828822
889,74,2018-04-17T15:33:33,2022-04-05T13:10:38,3rd Division,2121 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.97822193,40.44457195
890,74,2018-04-17T15:33:33,2022-03-30T13:21:52,3rd Division,5802 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill North,3,5,14,2-18,-79.92268189,40.43811932
891,74,2018-04-17T15:33:34,2022-03-29T01:34:34,3rd Division,5813 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill North,3,5,14,2-18,-79.92235896,40.43813834
894,74,2018-04-18T10:46:41,2022-04-06T01:56:24,2nd Division,7201 Frankstown Avenue,Pittsburgh,Pennsylvania,15208,Homewood North,2,9,13,3-17,-79.89606,40.4575
895,74,2018-04-18T10:46:41,2022-04-06T02:00:30,1st Division,20 East General Robinson Street,Pittsburgh,Pennsylvania,15212,North Shore,6,1,22,1-20,-80.00363771,40.44843972
896,74,2018-04-18T10:46:41,2022-04-06T01:48:21,3rd Division,117 South Bouquet Street,Pittsburgh,Pennsylvania,15213,Central Oakland,3,8,4,2-14,-79.95728331,40.44236731
897,74,2018-04-18T10:46:41,2022-04-06T01:30:18,3rd Division,5876 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,3,5,14,2-18,-79.92010757,40.4379815
898,74,2018-04-18T10:46:41,2022-03-27T13:16:23,3rd Division,5819 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill North,3,5,14,2-18,-79.92204462,40.43814505
900,74,2018-04-18T10:46:41,2022-04-06T01:57:36,5th Division,2827 Chartiers Ave,Pittsburgh,Pennsylvania,15204,Sheraden,5,2,20,1-16,-80.05478,40.45351
901,74,2018-04-18T10:46:41,2022-04-06T01:38:21,5th Division,1900 Woodville Avenue,Pittsburgh,Pennsylvania,15220,West End,5,2,20,1-17,-80.03151,40.43373
902,74,2018-04-18T10:46:41,2022-03-24T01:30:20,3rd Division,5880 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,3,5,14,2-18,-79.91983815,40.43801189
903,74,2018-04-18T10:46:41,2022-04-06T03:35:20,3rd Division,3700 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95749326,40.4411137
905,74,2018-04-18T10:46:41,2022-04-05T13:00:38,3rd Division,5888 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,3,5,14,2-18,-79.91960735,40.43797732
906,74,2018-04-18T10:46:41,2022-04-05T13:16:03,3rd Division,3718 Fifth Avenue,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95785463,40.44210065
907,74,2018-04-18T10:46:41,2022-04-06T01:44:23,3rd Division,5819 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill North,3,5,14,2-18,-79.92217561,40.43813837
908,74,2018-04-18T10:46:41,2022-04-02T13:06:32,3rd Division,5846 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,3,5,14,2-18,-79.92117603,40.43798527
911,74,2018-04-18T10:46:41,2022-03-22T01:35:32,5th Division,2138 Noblestown Road,Pittsburgh,Pennsylvania,15205,Westwood,5,2,28,1-18,-80.0527,40.43176
913,74,2018-04-18T10:46:41,2022-04-06T01:35:22,5th Division,431 South Main Street,Pittsburgh,Pennsylvania,15220,West End,5,2,20,1-17,-80.03413196,40.44111261
915,74,2018-07-27T13:18:52,2022-04-06T02:00:27,2nd Division,7114 Kelly Street,Pittsburgh,Pennsylvania,15208,Homewood South,2,9,13,3-17,-79.89905816,40.45594412
917,74,2018-07-27T13:18:52,2022-04-06T01:46:17,2nd Division,7535 Penn Avenue,Pittsburgh,Pennsylvania,15221,Point Breeze North,2,9,14,3-14,-79.89487634,40.44714084
918,74,2018-07-27T13:18:52,2022-04-06T09:35:49,4th Division,702 Brookline Blvd,Pittsburgh,Pennsylvania,15226,Brookline,5,4,19,4-26,-80.02155799,40.39477631
919,74,2018-07-27T13:18:52,2022-04-06T01:36:23,2nd Division,603 Lincoln Avenue,Pittsburgh,Pennsylvania,15206,Larimer,2,9,12,3-12,-79.90779708,40.46170932
920,74,2018-07-27T13:18:53,2022-04-06T04:35:26,2nd Division,5218 Friendship Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,2,7,8,3-23,-79.93905213,40.46195336
923,74,2018-07-27T13:18:53,2022-04-06T01:41:25,2nd Division,5482 Penn Avenue,Pittsburgh,Pennsylvania,15206,Friendship,2,9,8,3-23,-79.93256209,40.46403983
924,74,2018-07-27T13:18:53,2022-04-06T01:54:53,2nd Division,7734 Kelly Street,Pittsburgh,Pennsylvania,15208,Homewood South,2,9,13,3-17,-79.88728346,40.45326375
925,74,2018-07-27T13:18:53,2022-04-06T01:36:17,2nd Division,6640 Frankstown Avenue,Pittsburgh,Pennsylvania,15206,Larimer,2,9,12,3-10,-79.90946601,40.45892163
926,74,2018-07-27T13:18:53,2022-04-06T01:47:29,2nd Division,6490 Frankstown Avenue,Pittsburgh,Pennsylvania,15206,Larimer,2,9,12,3-10,-79.91399303,40.46043831
928,74,2018-07-27T13:18:53,2022-04-06T01:56:24,4th Division,1133 Merrick Avenue,Pittsburgh,Pennsylvania,15226,Brookline,5,4,19,4-26,-80.01325535,40.39207305
929,74,2018-07-27T13:18:53,2022-04-06T01:43:23,2nd Division,7053 Frankstown Avenue,Pittsburgh,Pennsylvania,15208,Homewood South,2,9,13,3-17,-79.89868044,40.45785464
930,74,2018-07-27T13:18:53,2022-04-06T01:54:21,2nd Division,149 South Negley Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,8,3-23,-79.93152548,40.4619967
931,74,2018-07-27T13:18:53,2022-04-06T02:00:23,2nd Division,601 North Negley Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92753076,40.46890426
